op_id,op_name,op_str,sim_start,ana_start,delta_start,sim_end,ana_end,delta_end,sim_duration,ana_duration,delta_duration,sim_tiles,ana_N_fire,sim_avg_tile_dur,ana_T_fire,ana_OCI,ana_OTI,ana_ICI,ana_ICD,ana_fto
74,Flatten,"Flatten_74 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
75,Flatten,"Flatten_75 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
76,Flatten,"Flatten_76 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
77,BinaryMap,BinaryMap_77 (fn: Matmul),28728.0,25161,-3567.0,217176.0,213598,-3578.0,188448.0,188437,-11.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
78,BinaryMap,BinaryMap_78 (fn: Matmul),28604.0,25161,-3443.0,197716.0,213598,15882.0,169112.0,188437,19325.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
79,BinaryMap,BinaryMap_79 (fn: Matmul),28620.0,25161,-3459.0,209470.0,213598,4128.0,180850.0,188437,7587.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
80,BinaryMap,BinaryMap_80 (fn: Matmul),28613.0,25161,-3452.0,203858.0,213598,9740.0,175245.0,188437,13192.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
81,BinaryMap,BinaryMap_81 (fn: Matmul),28722.0,25161,-3561.0,217148.0,213598,-3550.0,188426.0,188437,11.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
82,BinaryMap,BinaryMap_82 (fn: Matmul),28608.0,25161,-3447.0,198872.0,213598,14726.0,170264.0,188437,18173.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
83,BinaryMap,BinaryMap_83 (fn: Matmul),28630.0,25161,-3469.0,213522.0,213598,76.0,184892.0,188437,3545.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
